"TOA5","draker_prospector","CR1000","38934","CR1000.Std.25","CPU:prospector.CR1","13672","panelControl"
"TIMESTAMP","RECORD","pnl_control_modem_override","pnl_control_modem_disabled","pnl_control_heater_timer","pnl_control_daytime","pnl_control_sunrise","pnl_control_sunset","pnl_control_check_ntp","PortStatus","SW12Volts","Battery"
"TS","RN","Min","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2012-08-31 02:38:00",541,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:39:00",542,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:40:00",543,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:41:00",544,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:42:00",545,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:43:00",546,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:44:00",547,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:45:00",548,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:46:00",549,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:47:00",550,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:48:00",551,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:49:00",552,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:50:00",553,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:51:00",554,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:52:00",555,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:53:00",556,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:54:00",557,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:55:00",558,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:56:00",559,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:57:00",560,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:58:00",561,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 02:59:00",562,0,-1,0,0,0,0,0,-1,0,12.93333
"2012-08-31 03:00:00",563,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:01:00",564,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:02:00",565,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:03:00",566,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:04:00",567,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:05:00",568,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:06:00",569,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:07:00",570,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:08:00",571,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:09:00",572,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:10:00",573,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:11:00",574,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:12:00",575,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:13:00",576,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:14:00",577,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:15:00",578,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:16:00",579,0,-1,0,0,0,0,0,-1,0,12.92786
"2012-08-31 03:17:00",580,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:18:00",581,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:19:00",582,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:20:00",583,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:21:00",584,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:22:00",585,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:23:00",586,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:24:00",587,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:25:00",588,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:26:00",589,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:27:00",590,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:28:00",591,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:29:00",592,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:30:00",593,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:31:00",594,0,-1,0,0,0,0,0,-1,0,12.92239
"2012-08-31 03:32:00",595,0,-1,0,0,0,0,0,-1,0,12.92282
"2012-08-31 03:33:00",596,0,-1,0,0,0,0,0,-1,0,12.92282
"2012-08-31 03:34:00",597,0,-1,0,0,0,0,0,-1,0,12.92274
"2012-08-31 03:35:00",598,0,-1,0,0,0,0,0,-1,0,12.9231
"2012-08-31 03:36:00",599,0,-1,0,0,0,0,0,-1,0,12.92296
"2012-08-31 03:37:00",600,0,-1,0,0,0,0,0,-1,0,12.91737
"2012-08-31 03:38:00",601,0,-1,0,0,0,0,0,-1,0,12.92275
"2012-08-31 03:39:00",602,0,-1,0,0,0,0,0,-1,0,12.92275
"2012-08-31 03:40:00",603,0,-1,0,0,0,0,0,-1,0,12.91764
"2012-08-31 03:41:00",604,0,-1,0,0,0,0,0,-1,0,12.9175
"2012-08-31 03:42:00",605,0,-1,0,0,0,0,0,-1,0,12.91738
"2012-08-31 03:43:00",606,0,-1,0,0,0,0,0,-1,0,12.91772
"2012-08-31 03:44:00",607,0,-1,0,0,0,0,0,-1,0,12.918
"2012-08-31 03:45:00",608,0,-1,0,0,0,0,0,-1,0,12.918
"2012-08-31 03:46:00",609,0,-1,0,0,0,0,0,-1,0,12.91821
"2012-08-31 03:47:00",610,0,-1,0,0,0,0,0,-1,0,12.91795
"2012-08-31 03:48:00",611,0,-1,0,0,0,0,0,-1,0,12.91818
"2012-08-31 03:49:00",612,0,-1,0,0,0,0,0,-1,0,12.91836
"2012-08-31 03:50:00",613,0,-1,0,0,0,0,0,-1,0,12.91851
"2012-08-31 03:51:00",614,0,-1,0,0,0,0,0,-1,0,12.91851
"2012-08-31 03:52:00",615,0,-1,0,0,0,0,0,-1,0,12.91862
"2012-08-31 03:53:00",616,0,-1,0,0,0,0,0,-1,0,12.91872
"2012-08-31 03:54:00",617,0,-1,0,0,0,0,0,-1,0,12.91332
"2012-08-31 03:55:00",618,0,-1,0,0,0,0,0,-1,0,12.91338
"2012-08-31 03:56:00",619,0,-1,0,0,0,0,0,-1,0,12.91342
"2012-08-31 03:57:00",620,0,-1,0,0,0,0,0,-1,0,12.91342
"2012-08-31 03:58:00",621,0,-1,0,0,0,0,0,-1,0,12.91346
"2012-08-31 03:59:00",622,0,-1,0,0,0,0,0,-1,0,12.91349
"2012-08-31 04:00:00",623,0,-1,0,0,0,0,0,-1,0,12.91352
"2012-08-31 04:01:00",624,0,-1,0,0,0,0,0,-1,0,12.91354
"2012-08-31 04:02:00",625,0,-1,0,0,0,0,0,-1,0,12.91355
"2012-08-31 04:03:00",626,0,-1,0,0,0,0,0,-1,0,12.91355
"2012-08-31 04:04:00",627,0,-1,0,0,0,0,0,-1,0,12.91313
"2012-08-31 04:05:00",628,0,-1,0,0,0,0,0,-1,0,12.91323
"2012-08-31 04:06:00",629,0,-1,0,0,0,0,0,-1,0,12.9133
"2012-08-31 04:07:00",630,0,-1,0,0,0,0,0,-1,0,12.91337
"2012-08-31 04:08:00",631,0,-1,0,0,0,0,0,-1,0,12.91341
"2012-08-31 04:09:00",632,0,-1,0,0,0,0,0,-1,0,12.91341
"2012-08-31 04:10:00",633,0,-1,0,0,0,0,0,-1,0,12.91346
"2012-08-31 04:11:00",634,0,-1,0,0,0,0,0,-1,0,12.91349
"2012-08-31 04:12:00",635,0,-1,0,0,0,0,0,-1,0,12.91351
"2012-08-31 04:13:00",636,0,-1,0,0,0,0,0,-1,0,12.91353
"2012-08-31 04:14:00",637,0,-1,0,0,0,0,0,-1,0,12.91355
"2012-08-31 04:15:00",638,0,-1,0,0,0,0,0,-1,0,12.91355
"2012-08-31 04:16:00",639,0,-1,0,0,0,0,0,-1,0,12.914
"2012-08-31 04:17:00",640,0,-1,0,0,0,0,0,-1,0,12.91392
"2012-08-31 04:18:00",641,0,-1,0,0,0,0,0,-1,0,12.90838
"2012-08-31 04:19:00",642,0,-1,0,0,0,0,0,-1,0,12.91381
"2012-08-31 04:20:00",643,0,-1,0,0,0,0,0,-1,0,12.9142
"2012-08-31 04:21:00",644,0,-1,0,0,0,0,0,-1,0,12.9142
"2012-08-31 04:22:00",645,0,-1,0,0,0,0,0,-1,0,12.90861
"2012-08-31 04:23:00",646,0,-1,0,0,0,0,0,-1,0,12.90852
"2012-08-31 04:24:00",647,0,-1,0,0,0,0,0,-1,0,12.90844
"2012-08-31 04:25:00",648,0,-1,0,0,0,0,0,-1,0,12.90838
"2012-08-31 04:26:00",649,0,-1,0,0,0,0,0,-1,0,12.90833
"2012-08-31 04:27:00",650,0,-1,0,0,0,0,0,-1,0,12.90833
"2012-08-31 04:28:00",651,0,-1,0,0,0,0,0,-1,0,12.90873
"2012-08-31 04:29:00",652,0,-1,0,0,0,0,0,-1,0,12.90861
"2012-08-31 04:30:00",653,0,-1,0,0,0,0,0,-1,0,12.90852
"2012-08-31 04:31:00",654,0,-1,0,0,0,0,0,-1,0,12.90844
"2012-08-31 04:32:00",655,0,-1,0,0,0,0,0,-1,0,12.90838
"2012-08-31 04:33:00",656,0,-1,0,0,0,0,0,-1,0,12.90838
"2012-08-31 04:34:00",657,0,-1,0,0,0,0,0,-1,0,12.90833
"2012-08-31 04:35:00",658,0,-1,0,0,0,0,0,-1,0,12.90829
"2012-08-31 04:36:00",659,0,-1,0,0,0,0,0,-1,0,12.90279
"2012-08-31 04:37:00",660,0,-1,0,0,0,0,0,-1,0,12.90824
"2012-08-31 04:38:00",661,0,-1,0,0,0,0,0,-1,0,12.90274
"2012-08-31 04:39:00",662,0,-1,0,0,0,0,0,-1,0,12.90274
"2012-08-31 04:40:00",663,0,-1,0,0,0,0,0,-1,0,12.90273
"2012-08-31 04:41:00",664,0,-1,0,0,0,0,0,-1,0,12.90272
"2012-08-31 04:42:00",665,0,-1,0,0,0,0,0,-1,0,12.90314
"2012-08-31 04:43:00",666,0,-1,0,0,0,0,0,-1,0,12.90304
"2012-08-31 04:44:00",667,0,-1,0,0,0,0,0,-1,0,12.90297
"2012-08-31 04:45:00",668,0,-1,0,0,0,0,0,-1,0,12.90297
"2012-08-31 04:46:00",669,0,-1,0,0,0,0,0,-1,0,12.90838
"2012-08-31 04:47:00",670,0,-1,0,0,0,0,0,-1,0,12.90286
"2012-08-31 04:48:00",671,0,-1,0,0,0,0,0,-1,0,12.90325
"2012-08-31 04:49:00",672,0,-1,0,0,0,0,0,-1,0,12.90357
"2012-08-31 04:50:00",673,0,-1,0,0,0,0,0,-1,0,12.90339
"2012-08-31 04:51:00",674,0,-1,0,0,0,0,0,-1,0,12.90339
"2012-08-31 04:52:00",675,0,-1,0,0,0,0,0,-1,0,12.90368
"2012-08-31 04:53:00",676,0,-1,0,0,0,0,0,-1,0,12.90347
"2012-08-31 04:54:00",677,0,-1,0,0,0,0,0,-1,0,12.90375
"2012-08-31 04:55:00",678,0,-1,0,0,0,0,0,-1,0,12.90396
"2012-08-31 04:56:00",679,0,-1,0,0,0,0,0,-1,0,12.9037
"2012-08-31 04:57:00",680,0,-1,0,0,0,0,0,-1,0,12.9037
"2012-08-31 04:58:00",681,0,-1,0,0,0,0,0,-1,0,12.9035
"2012-08-31 04:59:00",682,0,-1,0,0,0,0,0,-1,0,12.90333
"2012-08-31 05:00:00",683,0,-1,0,0,0,0,0,-1,0,12.9032
"2012-08-31 05:01:00",684,0,-1,0,0,0,0,0,-1,0,12.90352
"2012-08-31 05:02:00",685,0,-1,0,0,0,0,0,-1,0,12.90379
"2012-08-31 05:03:00",686,0,-1,0,0,0,0,0,-1,0,12.90379
"2012-08-31 05:04:00",687,0,-1,0,0,0,0,0,-1,0,12.904
"2012-08-31 05:05:00",688,0,-1,0,0,0,0,0,-1,0,12.90373
"2012-08-31 05:06:00",689,0,-1,0,0,0,0,0,-1,0,12.90395
"2012-08-31 05:07:00",690,0,-1,0,0,0,0,0,-1,0,12.90369
"2012-08-31 05:08:00",691,0,-1,0,0,0,0,0,-1,0,12.89801
"2012-08-31 05:09:00",692,0,-1,0,0,0,0,0,-1,0,12.89801
"2012-08-31 05:10:00",693,0,-1,0,0,0,0,0,-1,0,12.90376
"2012-08-31 05:11:00",694,0,-1,0,0,0,0,0,-1,0,12.8985
"2012-08-31 05:12:00",695,0,-1,0,0,0,0,0,-1,0,12.89867
"2012-08-31 05:13:00",696,0,-1,0,0,0,0,0,-1,0,12.89837
"2012-08-31 05:14:00",697,0,-1,0,0,0,0,0,-1,0,12.89814
"2012-08-31 05:15:00",698,0,-1,0,0,0,0,0,-1,0,12.89814
"2012-08-31 05:16:00",699,0,-1,0,0,0,0,0,-1,0,12.89838
"2012-08-31 05:17:00",700,0,-1,0,0,0,0,0,-1,0,12.89858
"2012-08-31 05:18:00",701,0,-1,0,0,0,0,0,-1,0,12.89873
"2012-08-31 05:19:00",702,0,-1,0,0,0,0,0,-1,0,12.89886
"2012-08-31 05:20:00",703,0,-1,0,0,0,0,0,-1,0,12.89896
"2012-08-31 05:21:00",704,0,-1,0,0,0,0,0,-1,0,12.89896
"2012-08-31 05:22:00",705,0,-1,0,0,0,0,0,-1,0,12.89904
"2012-08-31 05:23:00",706,0,-1,0,0,0,0,0,-1,0,12.8991
"2012-08-31 05:24:00",707,0,-1,0,0,0,0,0,-1,0,12.89915
"2012-08-31 05:25:00",708,0,-1,0,0,0,0,0,-1,0,12.89876
"2012-08-31 05:26:00",709,0,-1,0,0,0,0,0,-1,0,12.89888
"2012-08-31 05:27:00",710,0,-1,0,0,0,0,0,-1,0,12.89888
"2012-08-31 05:28:00",711,0,-1,0,0,0,0,0,-1,0,12.89898
"2012-08-31 05:29:00",712,0,-1,0,0,0,0,0,-1,0,12.89905
"2012-08-31 05:30:00",713,0,-1,0,0,0,0,0,-1,0,12.89911
"2012-08-31 05:31:00",714,0,-1,0,0,0,0,0,-1,0,12.89369
"2012-08-31 05:32:00",715,0,-1,0,0,0,0,0,-1,0,12.89373
"2012-08-31 05:33:00",716,0,-1,0,0,0,0,0,-1,0,12.89373
"2012-08-31 05:34:00",717,0,-1,0,0,0,0,0,-1,0,12.89376
"2012-08-31 05:35:00",718,0,-1,0,0,0,0,0,-1,0,12.89378
"2012-08-31 05:36:00",719,0,-1,0,0,0,0,0,-1,0,12.8938
"2012-08-31 05:37:00",720,0,-1,0,0,0,0,0,-1,0,12.89382
"2012-08-31 05:38:00",721,0,-1,0,0,0,0,0,-1,0,12.89383
"2012-08-31 05:39:00",722,0,-1,0,0,0,0,0,-1,0,12.89383
"2012-08-31 05:40:00",723,0,-1,0,0,0,0,0,-1,0,12.89384
"2012-08-31 05:41:00",724,0,-1,0,0,0,0,0,-1,0,12.89385
"2012-08-31 05:42:00",725,0,-1,0,0,0,0,0,-1,0,12.89386
"2012-08-31 05:43:00",726,0,-1,0,0,0,0,0,-1,0,12.89386
"2012-08-31 05:44:00",727,0,-1,0,0,0,0,0,-1,0,12.89387
"2012-08-31 05:45:00",728,0,-1,0,0,0,0,0,-1,0,12.89387
"2012-08-31 05:46:00",729,0,-1,0,0,0,0,0,-1,0,12.89387
"2012-08-31 05:47:00",730,0,-1,0,0,0,0,0,-1,0,12.89387
"2012-08-31 05:48:00",731,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:49:00",732,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:50:00",733,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:51:00",734,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:52:00",735,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:53:00",736,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:54:00",737,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:55:00",738,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:56:00",739,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:57:00",740,0,-1,0,0,0,0,0,-1,0,12.89388
"2012-08-31 05:58:00",741,0,-1,0,0,0,0,0,-1,0,12.88797
"2012-08-31 05:59:00",742,0,-1,0,0,0,0,0,-1,0,12.89353
"2012-08-31 06:00:00",743,0,-1,0,0,0,0,0,-1,0,12.88813
"2012-08-31 06:01:00",744,0,-1,0,0,0,0,0,-1,0,12.88775
"2012-08-31 06:02:00",745,0,-1,0,0,0,0,0,-1,0,12.88788
"2012-08-31 06:03:00",746,0,-1,0,0,0,0,0,-1,0,12.88788
"2012-08-31 06:04:00",747,0,-1,0,0,0,0,0,-1,0,12.88799
"2012-08-31 06:05:00",748,0,-1,0,0,0,0,0,-1,0,12.88807
"2012-08-31 06:06:00",749,0,-1,0,0,0,0,0,-1,0,12.88814
"2012-08-31 06:07:00",750,0,-1,0,0,0,0,0,-1,0,12.88819
"2012-08-31 06:08:00",751,0,-1,0,0,0,0,0,-1,0,12.88824
"2012-08-31 06:09:00",752,0,-1,0,0,0,0,0,-1,0,12.88824
"2012-08-31 06:10:00",753,0,-1,0,0,0,0,0,-1,0,12.88827
"2012-08-31 06:11:00",754,0,-1,0,0,0,0,0,-1,0,12.8883
"2012-08-31 06:12:00",755,0,-1,0,0,0,0,0,-1,0,12.88832
"2012-08-31 06:13:00",756,0,-1,0,0,0,0,0,-1,0,12.88834
"2012-08-31 06:14:00",757,0,-1,0,0,0,0,0,-1,0,12.88835
"2012-08-31 06:15:00",758,0,-1,0,0,0,0,0,-1,0,12.88835
"2012-08-31 06:16:00",759,0,-1,0,0,0,0,0,-1,0,12.88836
"2012-08-31 06:17:00",760,0,-1,0,0,0,0,0,-1,0,12.8829
"2012-08-31 06:18:00",761,0,-1,0,0,0,0,0,-1,0,12.88247
"2012-08-31 06:19:00",762,0,-1,0,0,0,0,0,-1,0,12.88256
"2012-08-31 06:20:00",763,0,-1,0,0,0,0,0,-1,0,12.88264
"2012-08-31 06:21:00",764,0,-1,0,0,0,0,0,-1,0,12.88264
"2012-08-31 06:22:00",765,0,-1,0,0,0,0,0,-1,0,12.8827
"2012-08-31 06:23:00",766,0,-1,0,0,0,0,0,-1,0,12.88778
"2012-08-31 06:24:00",767,0,-1,0,0,0,0,0,-1,0,12.88243
"2012-08-31 06:25:00",768,0,-1,0,0,0,0,0,-1,0,12.88253
"2012-08-31 06:26:00",769,0,-1,0,0,0,0,0,-1,0,12.88261
"2012-08-31 06:27:00",770,0,-1,0,0,0,0,0,-1,0,12.88261
"2012-08-31 06:28:00",771,0,-1,0,0,0,0,0,-1,0,12.88268
"2012-08-31 06:29:00",772,0,-1,0,0,0,0,0,-1,0,12.88273
"2012-08-31 06:30:00",773,0,-1,0,0,0,0,0,-1,0,12.88277
"2012-08-31 06:31:00",774,0,-1,0,0,0,0,0,-1,0,12.8828
"2012-08-31 06:32:00",775,0,-1,0,0,0,0,0,-1,0,12.88283
"2012-08-31 06:33:00",776,0,-1,0,0,0,0,0,-1,0,12.88283
"2012-08-31 06:34:00",777,0,-1,0,0,0,0,0,-1,0,12.88285
"2012-08-31 06:35:00",778,0,-1,0,0,0,0,0,-1,0,12.88243
"2012-08-31 06:36:00",779,0,-1,0,0,0,0,0,-1,0,12.88253
"2012-08-31 06:37:00",780,0,-1,0,0,0,0,0,-1,0,12.88218
"2012-08-31 06:38:00",781,0,-1,0,0,0,0,0,-1,0,12.8819
"2012-08-31 06:39:00",782,0,-1,0,0,0,0,0,-1,0,12.8819
"2012-08-31 06:40:00",783,0,-1,0,0,0,0,0,-1,0,12.88167
"2012-08-31 06:41:00",784,0,-1,0,0,0,0,0,-1,0,12.88192
"2012-08-31 06:42:00",785,0,-1,0,0,0,0,0,-1,0,12.88213
"2012-08-31 06:43:00",786,0,-1,0,0,0,0,0,-1,0,12.88229
"2012-08-31 06:44:00",787,0,-1,0,0,0,0,0,-1,0,12.88242
"2012-08-31 06:45:00",788,0,-1,0,0,0,0,0,-1,0,12.88242
"2012-08-31 06:46:00",789,0,-1,0,0,0,0,0,-1,0,12.88252
"2012-08-31 06:47:00",790,0,-1,0,0,0,0,0,-1,0,12.8826
"2012-08-31 06:48:00",791,0,-1,0,0,0,0,0,-1,0,12.88267
"2012-08-31 06:49:00",792,0,-1,0,0,0,0,0,-1,0,12.88272
"2012-08-31 06:50:00",793,0,-1,0,0,0,0,0,-1,0,12.88276
"2012-08-31 06:51:00",794,0,-1,0,0,0,0,0,-1,0,12.88276
"2012-08-31 06:52:00",795,0,-1,0,0,0,0,0,-1,0,12.8828
"2012-08-31 06:53:00",796,0,-1,0,0,0,0,0,-1,0,12.87735
"2012-08-31 06:54:00",797,0,-1,0,0,0,0,0,-1,0,12.88285
"2012-08-31 06:55:00",798,0,-1,0,0,0,0,0,-1,0,12.88286
"2012-08-31 06:56:00",799,0,-1,0,0,0,0,0,-1,0,12.88288
"2012-08-31 06:57:00",800,0,-1,0,0,0,0,0,-1,0,12.88288
"2012-08-31 06:58:00",801,0,-1,0,0,0,0,0,-1,0,12.88289
"2012-08-31 06:59:00",802,0,-1,0,0,0,0,0,-1,0,12.8829
"2012-08-31 07:00:00",803,0,-1,0,0,0,0,0,-1,0,12.87743
"2012-08-31 07:01:00",804,0,-1,0,0,0,0,0,-1,0,12.87743
"2012-08-31 07:02:00",805,0,-1,0,0,0,0,0,-1,0,12.87744
"2012-08-31 07:03:00",806,0,-1,0,0,0,0,0,-1,0,12.87744
"2012-08-31 07:04:00",807,0,-1,0,0,0,0,0,-1,0,12.87744
"2012-08-31 07:05:00",808,0,-1,0,0,0,0,0,-1,0,12.87745
"2012-08-31 07:06:00",809,0,-1,0,0,0,0,0,-1,0,12.87745
"2012-08-31 07:07:00",810,0,-1,0,0,0,0,0,-1,0,12.87702
"2012-08-31 07:08:00",811,0,-1,0,0,0,0,0,-1,0,12.87711
"2012-08-31 07:09:00",812,0,-1,0,0,0,0,0,-1,0,12.87711
"2012-08-31 07:10:00",813,0,-1,0,0,0,0,0,-1,0,12.87718
"2012-08-31 07:11:00",814,0,-1,0,0,0,0,0,-1,0,12.87723
"2012-08-31 07:12:00",815,0,-1,0,0,0,0,0,-1,0,12.87728
"2012-08-31 07:13:00",816,0,-1,0,0,0,0,0,-1,0,12.87731
"2012-08-31 07:14:00",817,0,-1,0,0,0,0,0,-1,0,12.87734
"2012-08-31 07:15:00",818,0,-1,0,0,0,0,0,-1,0,12.87734
"2012-08-31 07:16:00",819,0,-1,0,0,0,0,0,-1,0,12.87736
"2012-08-31 07:17:00",820,0,-1,0,0,0,0,0,-1,0,12.87738
"2012-08-31 07:18:00",821,0,-1,0,0,0,0,0,-1,0,12.8774
"2012-08-31 07:19:00",822,0,-1,0,0,0,0,0,-1,0,12.87741
"2012-08-31 07:20:00",823,0,-1,0,0,0,0,0,-1,0,12.87742
"2012-08-31 07:21:00",824,0,-1,0,0,0,0,0,-1,0,12.87742
"2012-08-31 07:22:00",825,0,-1,0,0,0,0,0,-1,0,12.87743
"2012-08-31 07:23:00",826,0,-1,0,0,0,0,0,-1,0,12.877
"2012-08-31 07:24:00",827,0,-1,0,0,0,0,0,-1,0,12.87118
"2012-08-31 07:25:00",828,0,-1,0,0,0,0,0,-1,0,12.87134
"2012-08-31 07:26:00",829,0,-1,0,0,0,0,0,-1,0,12.87147
"2012-08-31 07:27:00",830,0,-1,0,0,0,0,0,-1,0,12.87147
"2012-08-31 07:28:00",831,0,-1,0,0,0,0,0,-1,0,12.87662
"2012-08-31 07:29:00",832,0,-1,0,0,0,0,0,-1,0,12.87131
"2012-08-31 07:30:00",833,0,-1,0,0,0,0,0,-1,0,12.87144
"2012-08-31 07:31:00",834,0,-1,0,0,0,0,0,-1,0,12.87112
"2012-08-31 07:32:00",835,0,-1,0,0,0,0,0,-1,0,12.87129
"2012-08-31 07:33:00",836,0,-1,0,0,0,0,0,-1,0,12.87129
"2012-08-31 07:34:00",837,0,-1,0,0,0,0,0,-1,0,12.87143
"2012-08-31 07:35:00",838,0,-1,0,0,0,0,0,-1,0,12.87154
"2012-08-31 07:36:00",839,0,-1,0,0,0,0,0,-1,0,12.87163
"2012-08-31 07:37:00",840,0,-1,0,0,0,0,0,-1,0,12.8717
"2012-08-31 07:38:00",841,0,-1,0,0,0,0,0,-1,0,12.87176
"2012-08-31 07:39:00",842,0,-1,0,0,0,0,0,-1,0,12.87176
"2012-08-31 07:40:00",843,0,-1,0,0,0,0,0,-1,0,12.87137
"2012-08-31 07:41:00",844,0,-1,0,0,0,0,0,-1,0,12.87149
"2012-08-31 07:42:00",845,0,-1,0,0,0,0,0,-1,0,12.87116
"2012-08-31 07:43:00",846,0,-1,0,0,0,0,0,-1,0,12.87132
"2012-08-31 07:44:00",847,0,-1,0,0,0,0,0,-1,0,12.87146
"2012-08-31 07:45:00",848,0,-1,0,0,0,0,0,-1,0,12.87146
"2012-08-31 07:46:00",849,0,-1,0,0,0,0,0,-1,0,12.87156
"2012-08-31 07:47:00",850,0,-1,0,0,0,0,0,-1,0,12.87164
"2012-08-31 07:48:00",851,0,-1,0,0,0,0,0,-1,0,12.87128
"2012-08-31 07:49:00",852,0,-1,0,0,0,0,0,-1,0,12.87142
"2012-08-31 07:50:00",853,0,-1,0,0,0,0,0,-1,0,12.8711
"2012-08-31 07:51:00",854,0,-1,0,0,0,0,0,-1,0,12.8711
"2012-08-31 07:52:00",855,0,-1,0,0,0,0,0,-1,0,12.87128
"2012-08-31 07:53:00",856,0,-1,0,0,0,0,0,-1,0,12.87142
"2012-08-31 07:54:00",857,0,-1,0,0,0,0,0,-1,0,12.8711
"2012-08-31 07:55:00",858,0,-1,0,0,0,0,0,-1,0,12.87128
"2012-08-31 07:56:00",859,0,-1,0,0,0,0,0,-1,0,12.87142
"2012-08-31 07:57:00",860,0,-1,0,0,0,0,0,-1,0,12.87142
"2012-08-31 07:58:00",861,0,-1,0,0,0,0,0,-1,0,12.87153
"2012-08-31 07:59:00",862,0,-1,0,0,0,0,0,-1,0,12.87162
"2012-08-31 08:00:00",863,0,-1,0,0,0,0,0,-1,0,12.87169
"2012-08-31 08:01:00",864,0,-1,0,0,0,0,0,-1,0,12.87132
"2012-08-31 08:02:00",865,0,-1,0,0,0,0,0,-1,0,12.87145
"2012-08-31 08:03:00",866,0,-1,0,0,0,0,0,-1,0,12.87145
"2012-08-31 08:04:00",867,0,-1,0,0,0,0,0,-1,0,12.87156
"2012-08-31 08:05:00",868,0,-1,0,0,0,0,0,-1,0,12.87164
"2012-08-31 08:06:00",869,0,-1,0,0,0,0,0,-1,0,12.87171
"2012-08-31 08:07:00",870,0,-1,0,0,0,0,0,-1,0,12.86629
"2012-08-31 08:08:00",871,0,-1,0,0,0,0,0,-1,0,12.87181
"2012-08-31 08:09:00",872,0,-1,0,0,0,0,0,-1,0,12.87181
"2012-08-31 08:10:00",873,0,-1,0,0,0,0,0,-1,0,12.87184
"2012-08-31 08:11:00",874,0,-1,0,0,0,0,0,-1,0,12.8664
"2012-08-31 08:12:00",875,0,-1,0,0,0,0,0,-1,0,12.86599
"2012-08-31 08:13:00",876,0,-1,0,0,0,0,0,-1,0,12.86609
